HXX	-34.5166	144.8333	Hay	Hay	Australia	AU		-10.0	4800	305
LNO	-28.8833	121.3	Leonora	Leonora	Australia	AU		-8.0	4406	1217
ORS	-18.6333	146.4833	Waterport	Orpheus Island Resort	Australia	AU		-10.0		
CBR	-35.3069	149.195	Canberra	Canberra	Australia	AU		-10.0	8800	1888
AXC	-23.0833	145.25	Aramac	Aramac	Australia	AU		-10.0	4878	760
FRB	-33.3833	148.0166	Forbes	Forbes	Australia	AU		-10.0	4060	760
IFF	-18.9166	141.25	Iffley	Iffley	Australia	AU		-10.0	3300	140
WAV	-17.65	130.8833	Kalkgurung	Wave Hill	Australia	AU		-9.5	4200	647
MIY	-18.5	136.2666	Mittiebah	Mittiebah	Australia	AU		+0.0		
ODD	-27.55	135.4333	Oodnadatta	Oodnadatta	Australia	AU		-9.5	4488	386
GFN	-29.6666	153.0	Grafton	Grafton	Australia	AU		-10.0	5600	110
BRK	-30.05	145.95	Bourke	Bourke	Australia	AU		-10.0	6000	351
FIZ	-18.1666	125.55	Fitzroy Crossing	Fitzroy Crossing	Australia	AU		-8.0	4528	366
EIH	-18.5	144.1	Einasleigh	Einasleigh	Australia	AU		-10.0	4500	1400
ASP	-23.8	133.8833	Alice Springs	Alice Springs	Australia	AU		-9.5	8000	1789
DRW	-12.4166	130.8666	Darwin	Darwin	Australia	AU		-9.5	10906	102
HAT	-19.7208	140.5833	Heathlands	Heathlands	Australia	AU		-10.0		
HLT	-37.65	142.0666	Hamilton	Hamilton	Australia	AU		-10.0	4606	803
HBA	-42.8361	147.5102	Hobart	Hobart	Australia	AU		+10.0	7386	13
DLK	-29.0166	139.4666	Dulkaninna	Dulkaninna	Australia	AU		-9.5		
ONR	-24.8166	140.5333	Monkira	Monkira	Australia	AU		-10.0	3609	350
LKD	-16.1666	145.5	Lakeland Downs	Lakeland Downs	Australia	AU		-10.0		
WDI	-26.3166	151.8666	Wondai	Wondai	Australia	AU		+10.0	5000	1050
YUE	-22.2666	131.7833	Yuendumu	Yuendumu	Australia	AU		-9.5	4720	2205
ADO	-30.4377	137.1372	Andamooka	Andamooka	Australia	AU		-9.5	3440	250
GBP	-16.55	143.6666	Gamboola	Gamboola	Australia	AU		-10.0	3000	385
KDS	-24.3333	139.1666	Kamaran Downs	Kamaran Downs	Australia	AU		-10.0		
CMA	-28.0333	145.6166	Cunnamulla	Cunnamulla	Australia	AU		-10.0	5680	630
KDB	-31.2	121.6666	Kambalda	Kambalda	Australia	AU		-8.0		
BRT	-11.7666	130.6333	Bathurst Island	Bathurst Island	Australia	AU		-9.5	4770	51
RPV	-15.0333	134.0333	Roper Valley	Roper Valley	Australia	AU		-9.5	3852	284
KYF	-27.2777	120.075	Yeelirrie	Yeelirrie	Australia	AU		-8.0	4500	1950
DNG	13.6627	122.3275	Doongan	Doongan	Australia	AU		+0.0		
EMD	-23.6333	148.1333	Emerald	Emerald	Australia	AU		-10.0	4800	624
BWU	-33.9166	150.9833	Sydney Bankstown	Sydney	Australia	AU		-10.0	3645	29
CNB	-30.9833	148.3833	Coonamble	Coonamble	Australia	AU		-10.0	5010	604
WUN	-26.6333	120.2166	Wiluna	Wiluna	Australia	AU		-8.0	5308	1635
FSL	-18.2	125.75	Fossil Downs	Fossil Downs	Australia	AU		-8.0	6120	400
MXQ	-15.6666	141.8	Mitchell River	Mitchell River	Australia	AU		-10.0		
GLM	-22.2833	138.3166	Glenormiston	Glenormiston	Australia	AU		-10.0	3800	519
RBS	-37.7	148.5	Orbost	Orbost	Australia	AU		-10.0	3740	92
DNQ	-35.55	144.95	Deniliquin	Deniliquin	Australia	AU		-10.0	4000	314
LBH	-33.5958	151.3191	Palm Beach SPB	Sydney	Australia	AU		+10.0		
OXY	-25.3666	141.4666	Morney	Morney	Australia	AU		-10.0	3606	340
UEE	-42.0	145.5083	Queenstown	Queenstown	Australia	AU		-10.0	4100	867
CRB	-29.5258	148.5758	Collarenebri	Collarenebri	Australia	AU		-10.0	3960	500
GFE	-33.9	148.1666	Grenfell	Grenfell	Australia	AU		-10.0		
KTA	-20.7166	116.7666	Karratha	Karratha	Australia	AU		-8.0	6000	29
COB	-15.6666	130.9666	Coolibah	Coolibah	Australia	AU		-9.5	3300	131
WIN	-22.35	143.0666	Winton	Winton	Australia	AU		-10.0	4600	638
INM	-27.8333	140.8333	Innamincka	Innamincka	Australia	AU		-9.5	4071	178
DKV	-24.8666	129.1166	Docker River	Docker River	Australia	AU		-9.5	4406	1931
WEI	-12.6783	141.9249	Weipa	Weipa	Australia	AU		-10.0	5400	59
AYQ	-25.3333	131.0333	Connellan	Ayers Rock	Australia	AU		+9.5	6560	1626
MNE	-28.0166	138.6666	Mungeranie	Mungeranie	Australia	AU		-9.5		
NRY	-16.0833	129.3416	Newry	Newry	Australia	AU		-9.5	3570	326
HNK	-18.3833	146.2833	Hinchinbrook Island	Hinchinbrook Island	Australia	AU		-10.0		
WGZ	-25.5666	146.8333	Off Line Point	Manly	Australia	AU		+0.0		
CFI	-17.15	131.35	Camfield	Camfield	Australia	AU		-9.5	3806	431
EXM	-22.3833	114.1166	Exmouth Gulf	Exmouth Gulf	Australia	AU		+8.0		
CED	-32.1333	133.6833	Ceduna	Ceduna	Australia	AU		-9.5	5735	77
BME	-17.9447	122.2316	Broome	Broome, Western Australia	Australia	AU		+8.0	5010	56
CDA	-12.9	132.5166	Cooinda	Cooinda	Australia	AU		-9.5	4300	43
MQE	-22.8166	137.35	Marqua	Marqua	Australia	AU		-9.5	3000	700
MMM	-22.8025	148.7047	Middlemount	Middlemount	Australia	AU		-10.0	5085	547
BZP	-15.2166	144.6333	Bizant	Bizant	Australia	AU		-10.0		
CNS	-16.8833	145.75	Cairns	Cairns	Australia	AU		-10.0	10489	10
MRZ	-29.5	149.8333	Moree	Moree	Australia	AU		-10.0	5300	701
LDH	-31.5166	159.05	Lord Howe Island	Lord Howe Island	Australia	AU		-10.5	3298	13
DVR	-13.75	130.6833	Daly River	Daly River	Australia	AU		-9.5	3540	50
KBB	-17.7666	129.2166	Kirkimbie	Kirkimbie	Australia	AU		-10.0	4200	1393
TUM	-35.3	148.2166	Tumut	Tumut	Australia	AU		+0.0		
XZX	37.7166	28.9666	Off line Point	Rail (Generic)	Australia	AU		+0.0		
RHL	-22.6333	119.9666	Roy Hill	Roy Hill	Australia	AU		-8.0		
MGB	-37.7455	140.7852	Mount Gambier	Mount Gambier	Australia	AU		+9.5	5000	212
AMX	-21.74	135.2399	Ammaroo	Ammaroo	Australia	AU		-9.5	3520	1292
KAH	-37.7166	145.0	City Heliport	Melbourne	Australia	AU		-10.0		
LEA	-22.2333	114.1	Learmonth	Learmonth	Australia	AU		-8.0	10100	19
SYD	-33.9461	151.1772	Kingsford Smith	Sydney	Australia	AU		+10.0	13000	21
SGP	-20.4833	120.1	Shay Gap	Shay Gap	Australia	AU		-8.0	2650	950
OBA	-21.2333	139.0333	Oban	Oban	Australia	AU		-10.0	3000	501
GSC	-25.05	115.2	Gascoyne Junction	Gascoyne Junction	Australia	AU		-8.0	5120	457
SWZ	-33.8833	150.7166	Sydney West	Sydney	Australia	AU		+10.0	4567	
BQL	-22.9666	139.9666	Boulia	Boulia	Australia	AU		-10.0	4180	540
PER	-31.9402	115.9669	Perth International	Perth	Australia	AU		+8.0	11299	67
HIG	-16.4333	143.15	Highbury	Highbury	Australia	AU		-10.0	3300	250
AXL	-19.0616	136.7133	Alexandria	Alexandria	Australia	AU		+9.5	4000	859
ABM	-10.9508	142.4594	Bamaga Injinoo	Bamaga, Queensland	Australia	AU		-10.0	6700	49
AVG	-15.75	129.9166	Auvergne	Auvergne	Australia	AU		-9.5	4200	61
RAM	-12.0	134.8166	Ramingining	Ramingining	Australia	AU		-9.5	4530	206
EKD	-21.0333	135.25	Elkedra	Elkedra	Australia	AU		-9.5	3600	1168
WGT	-36.3666	146.3333	Wangaratta	Wangaratta	Australia	AU		-10.0	4100	500
SFP	-28.0	153.4333	Surfers Paradise	Surfers Paradise	Australia	AU		-10.0		
BQW	-20.1333	127.8	Balgo Hills	Balgo Hills	Australia	AU		-8.0	5282	1442
CES	-32.0833	151.0833	Cessnock	Cessnock	Australia	AU		-10.0	3599	211
MOV	-22.1166	149.5333	Moranbah	Moranbah	Australia	AU		-10.0	3200	565
MEB	-37.7	144.8666	Essendon	Melbourne	Australia	AU		-10.0	6300	282
WMB	-38.2833	142.45	Warrnambool	Warrnambool	Australia	AU		-10.0	4500	242
MBF	-22.5833	149.4666	Mount Buffalo	Mount Buffalo	Australia	AU		+0.0		
CDQ	-18.3	142.25	Croydon	Croydon	Australia	AU		-10.0	4800	350
KUG	-10.25	142.2166	Kubin Island	Kubin Island	Australia	AU		-10.0		
RDA	-18.95	135.2	Rockhampton Downs	Rockhampton Downs	Australia	AU		-9.5	3450	738
HLL	-17.0	128.0083	Hillside	Hillside	Australia	AU		-8.0	4000	1009
CWR	-27.7166	138.3333	Cowarie	Cowarie	Australia	AU		-9.5		
DRB	-17.3666	123.65	Derby	Derby	Australia	AU		-8.0	5690	23
FLY	-35.65	145.5833	Finley	Finley	Australia	AU		-10.0		
TBL	10.2666	-61.2666	Tableland	Tableland	Australia	AU		+0.0		
SGO	-28.0833	148.75	St George	St George	Australia	AU		-10.0	5000	656
OOM	-36.3	148.9666	Cooma	Cooma	Australia	AU		-10.0	6955	3106
LZR	-14.6666	145.4666	Lizard Island	Lizard Island	Australia	AU		-10.0	3600	100
NGA	-34.25	148.25	Young	Young	Australia	AU		-10.0	4000	1255
ONS	-21.6666	115.1	Onslow	Onslow	Australia	AU		-8.0	4500	22
KNX	-15.8333	128.75	Kununurra	Kununurra	Australia	AU		-8.0	6000	144
BRJ	-36.7333	146.9666	Bright	Bright	Australia	AU		-10.0		
CBY	-19.6333	140.9166	Canobie	Canobie	Australia	AU		-10.0	4240	360
MJP	-34.2333	116.15	Manjimup	Manjimup	Australia	AU		-8.0		
TAN	-27.178	153.3736	Tangalooma	Tangalooma	Australia	AU		+10.0	2000	
ABX	-36.0666	146.95	Albury	Albury	Australia	AU		-10.0	6234	539
WIO	-31.5666	143.3833	Wilcannia	Wilcannia	Australia	AU		-10.0	3600	250
BUY	-33.3783	115.6766	Bunbury	Bunbury	Australia	AU		+8.0		
PHJ	-32.9166	151.7666	Port Hunter	Port Hunter	Australia	AU		-10.0		
EDD	-25.25	133.2	Erldunda	Erldunda	Australia	AU		-9.5	3030	1366
FOS	-30.838	128.1149	Forrest	Forrest	Australia	AU		+8.0	5000	511
DNM	-25.9166	113.5333	Denham	Denham	Australia	AU		-8.0		
ARY	-37.3094	142.9886	Ararat	Ararat	Australia	AU		+10.0	4068	1008
CLH	-31.8333	149.7	Coolah	Coolah	Australia	AU		-10.0	4210	1645
MKV	-25.9666	133.2	Mt Cavenagh	Mt Cavenagh	Australia	AU		-9.5	3700	1741
BSJ	-37.8833	147.5666	Bairnsdale	Bairnsdale	Australia	AU		-10.0	3569	165
HIP	-21.3166	138.3	Headingly	Headingly	Australia	AU		-10.0	3600	608
HCQ	-18.2333	127.6666	Halls Creek	Halls Creek	Australia	AU		-8.0	6381	1346
MVU	-14.1666	143.6833	Musgrave	Musgrave	Australia	AU		-10.0	4300	250
CGV	-32.2666	125.4666	Caiguna	Caiguna	Australia	AU		-8.0		
ZGL	-25.6833	142.1166	South Galway	South Galway	Australia	AU		-10.0	4000	380
GBV	-16.3333	126.3666	Gibb River	Gibb River	Australia	AU		-8.0	3563	1668
MEL	-37.6733	144.8433	Tullamarine	Melbourne	Australia	AU		+10.0	12000	434
JCK	-20.5833	141.7	Julia Creek	Julia Creek	Australia	AU		-10.0	4600	404
CFP	-18.7833	144.35	Carpentaria Downs	Carpentaria Downs	Australia	AU		-10.0	3500	1500
OYN	-32.0666	142.3333	Ouyen	Ouyen	Australia	AU		-10.0		
CMD	-34.6333	148.05	Cootamundra	Cootamundra	Australia	AU		-10.0	3700	1109
LER	-27.8333	120.6166	Leinster	Leinster	Australia	AU		-8.0	5700	1631
ODR	-17.35	128.9	Ord River	Ord River	Australia	AU		-8.0	3500	550
CXT	-20.05	146.2666	Charters Towers	Charters Towers	Australia	AU		-10.0	5700	955
PEA	-35.7333	137.9333	Penneshaw	Penneshaw	Australia	AU		-9.5		
MIZ	-14.3	134.0833	Mainoru	Mainoru	Australia	AU		-9.5	3300	315
XHW	-23.5666	145.8	Alice Springs Railway	Alice Springs	Australia	AU		+0.0		
DHD	-27.0666	141.9166	Durham Downs	Durham Downs	Australia	AU		-10.0	3103	380
ZBL	-24.4	150.5	Biloela	Biloela	Australia	AU		-10.0		
AGY	-16.35	128.75	Argyle Downs	Argyle Downs	Australia	AU		-8.0	5620	289
RBU	-20.7666	117.15	Roebourne	Roebourne	Australia	AU		-8.0	5270	34
CUD	-26.8	153.15	Caloundra	Caloundra	Australia	AU		-10.0	2608	38
WAU	-31.45	152.7333	Wauchope	Wauchope	Australia	AU		-10.0		
RTY	-29.0	138.7333	Merty	Merty	Australia	AU		-9.5		
BLN	-36.55	145.9833	Benalla	Benalla	Australia	AU		-10.0	3420	569
AMT	-26.2	131.1166	Amata	Amata	Australia	AU		-9.5	4620	2279
STF	-9.5	143.5666	Stephen Island	Stephen Island	Australia	AU		-10.0		
RPM	-14.8333	134.9166	Ngukurr	Ngukurr	Australia	AU		-9.5	3700	59
SWB	-21.5166	119.3666	Shaw River	Shaw River	Australia	AU		-8.0	5380	750
SSK	-19.3333	128.1333	Sturt Creek	Sturt Creek	Australia	AU		-8.0	5015	1200
LDW	-17.5833	126.8333	Lansdowne	Lansdowne	Australia	AU		-8.0	4020	1100
NAA	-30.3333	149.8333	Narrabri	Narrabri	Australia	AU		-10.0	5000	786
WGA	-35.1666	147.4666	Forest Hill	Wagga Wagga	Australia	AU		-10.0	5800	726
JAD	-32.0975	115.8811	Jandakot	Perth	Australia	AU		+8.0	3700	99
TDR	51.4333	-1.9166	Theodore	Theodore	Australia	AU		+0.0		
WYN	-15.5166	128.15	Wyndham	Wyndham	Australia	AU		-8.0	5272	16
BXG	-36.7394	144.3297	Bendigo	Bendigo	Australia	AU		+10.0		
SOI	-20.0	149.0	South Molle Island	South Molle Island	Australia	AU		-10.0		
LIB	-17.3333	129.8333	Limbunya	Limbunya	Australia	AU		-9.5	2680	1225
BFC	-15.9	145.3333	Bloomfield	Bloomfield	Australia	AU		-10.0		
CVC	-33.7	136.5	Cleve	Cleve	Australia	AU		-9.5	4430	589
WLO	-16.6333	129.3166	Waterloo	Waterloo	Australia	AU		-9.5	3805	433
DBO	-32.2172	148.5747	Dubbo	Dubbo	Australia	AU		+10.0	5604	935
TWN	-26.3833	153.0333	Tewantin	Tewantin	Australia	AU		+0.0		
EPR	-33.6833	121.8166	Esperance	Esperance	Australia	AU		-8.0	4920	470
OOL	-28.1811	153.5	Gold Coast (coolangatta)	Gold Coast	Australia	AU		+10.0	6700	21
ORR	-35.0333	137.6	Yorketown	Yorketown	Australia	AU		-9.5		
PDN	-35.8	137.2166	Parndana	Parndana	Australia	AU		-9.5		
TEM	-34.4333	147.5333	Temora	Temora	Australia	AU		+0.0		
CWT	-33.85	148.65	Cowra	Cowra	Australia	AU		-10.0	5350	966
KML	-19.5	140.0833	Kamileroi	Kamileroi	Australia	AU		-10.0	5670	300
DYW	-16.2666	133.3666	Daly Waters	Daly Waters	Australia	AU		-9.5	7100	694
IGH	-18.8	146.1	Ingham	Ingham	Australia	AU		-10.0	5000	46
PHE	-20.3833	118.45	Port Hedland	Port Hedland	Australia	AU		-8.0	8200	28
WND	-28.2666	121.8333	Windarra	Windarra	Australia	AU		-8.0		
GLG	-24.7666	139.5833	Glengyle	Glengyle	Australia	AU		-10.0	3104	300
NSO	-32.1666	150.9166	Scone	Scone	Australia	AU		-10.0	4606	741
AGW	-12.15	142.15	Agnew	Agnew	Australia	AU		-10.0	5200	160
KBD	-17.4	124.3666	Kimberley Downs	Kimberley Downs	Australia	AU		-8.0	5250	191
AYL	-18.0166	135.55	Anthony Lagoon	Anthony Lagoon	Australia	AU		-9.5	4300	747
COJ	-31.3333	149.2666	Coonabarabran	Coonabarabran	Australia	AU		-10.0	4990	2117
CWW	-35.9833	146.35	Corowa	Corowa	Australia	AU		-10.0	5995	464
DMD	-18.0	138.8333	Doomadgee	Doomadgee	Australia	AU		-10.0	5630	153
MNW	-22.5	135.1666	Macdonald Downs	Macdonald Downs	Australia	AU		-9.5	3620	1491
NUR	-31.4333	130.9166	Nullarbor	Nullarbor	Australia	AU		-9.5		
TWP	-26.5833	147.55	Torwood	Torwood	Australia	AU		+0.0		
AAB	-26.75	141.0	Arrabury	Arrabury	Australia	AU		-10.0	3753	334
BCZ	-13.7833	137.8	Bickerton Island	Bickerton Island	Australia	AU		-9.5		
XTO	-25.65	149.8	Taroom	Taroom	Australia	AU		+0.0		
DPO	-41.1666	146.4166	Devonport	Devonport	Australia	AU		-10.0	6030	22
EVH	-29.1	153.4166	Evans Head	Evans Head	Australia	AU		-10.0	3940	20
KSV	-23.6666	140.75	Springvale	Springvale	Australia	AU		-10.0	5000	430
HRY	-24.6666	133.0833	Henbury	Henbury	Australia	AU		-9.5	3540	1402
MWY	-17.3666	141.8666	Miranda Downs	Miranda Downs	Australia	AU		-10.0	3500	50
NBH	-30.65	153.0	Nambucca Heads	Nambucca Heads	Australia	AU		+10.0		
THG	-24.4938	150.5761	Thangool	Thangool	Australia	AU		+10.0		
KOH	-15.9666	142.4166	Koolatah	Koolatah	Australia	AU		-10.0	3800	150
MBN	-16.6666	125.95	Mt Barnett	Mt Barnett	Australia	AU		-8.0		
KRA	-35.75	143.9333	Kerang	Kerang	Australia	AU		-10.0	3500	254
DKI	-17.9333	146.1666	Dunk Island	Dunk Island	Australia	AU		-10.0	2600	10
BHT	-23.5	141.6333	Brighton Downs	Brighton Downs	Australia	AU		-10.0	3000	374
HLS	-41.0	148.1749	St Helens	St Helens	Australia	AU		-10.0	3510	158
XCO	-38.3333	143.5833	Colac	Colac	Australia	AU		-10.0	1500	450
AYD	-19.3	135.95	Alroy Downs	Alroy Downs	Australia	AU		-9.5	5680	720
BCI	-23.6666	145.3333	Barcaldine	Barcaldine	Australia	AU		-10.0	4510	878
NPP	-22.6333	132.8333	Napperby	Napperby	Australia	AU		-9.5	2900	2140
BTX	-25.6333	140.8	Betoota	Betoota	Australia	AU		-10.0	4150	300
GVP	-15.7833	144.6166	Greenvale	Greenvale	Australia	AU		-10.0		
BXF	64.2333	12.5	Belburn	Belburn	Australia	AU		+0.0		
TDN	38.0863	27.7377	Theda Station	Theda	Australia	AU		+0.0		
VNR	-16.8666	141.9166	Vanrook	Vanrook	Australia	AU		-10.0	4076	200
SIO	-40.9166	145.0166	Smithton	Smithton	Australia	AU		-10.0	5300	31
RRE	-29.65	138.0666	Marree	Marree	Australia	AU		-9.5	4423	164
JFM	-32.0433	115.7394	Heliport	Fremantle	Australia	AU		-8.0		
MRL	-20.0666	145.5833	Miners Lake	Miners Lake	Australia	AU		-10.0		
SHT	-36.4333	145.4	Shepparton	Shepparton	Australia	AU		-10.0	3760	374
GTE	-14.0	136.5	Alyangula	Groote Eylandt	Australia	AU		-9.5	6240	52
HUB	-16.4833	130.6333	Humbert River	Humbert River	Australia	AU		-9.5	3200	408
MGT	-12.1	134.9	Milingimbi	Milingimbi	Australia	AU		-9.5	4130	47
DGD	-27.7666	117.0333	Dalgaranga	Dalgaranga	Australia	AU		+0.0		
STH	-17.8333	142.5333	Strathmore	Strathmore	Australia	AU		-10.0	3000	200
MQZ	-18.6333	126.8666	Margaret River	Margaret River	Australia	AU		+0.0		
XML	-34.7666	137.6	Minlaton	Minlaton	Australia	AU		-9.5		
MUQ	-20.6333	120.0333	Muccan	Muccan	Australia	AU		-8.0	4550	301
GPN	-11.4	130.4333	Garden Point	Garden Point	Australia	AU		-9.5	3734	90
SSP	-13.9833	143.55	Silver Plains	Silver Plains	Australia	AU		+10.0	4000	240
RSE	-33.8666	151.2666	Rose Bay	Sydney	Australia	AU		+10.0		
DXD	-15.1666	143.6666	Dixie	Dixie	Australia	AU		-10.0		
GOO	-28.5213	150.3202	Goondiwindi	Goondiwindi	Australia	AU		+10.0	4400	714
MMG	-28.0833	117.85	Mount Magnet	Mount Magnet	Australia	AU		-8.0	5030	1350
BUC	-17.75	139.5333	Burketown	Burketown	Australia	AU		-10.0	3500	50
TXR	-25.8333	141.9166	Tanbar	Tanbar	Australia	AU		+0.0		
DFP	-16.0	143.0333	Drumduff	Drumduff	Australia	AU		-10.0	4100	245
BEO	-33.0333	151.6666	Belmont	Newcastle	Australia	AU		-10.0		
AWN	-26.4833	139.3166	Alton Downs	Alton Downs	Australia	AU		-9.5		
GBL	-11.6666	133.4166	Goulburn Island	Goulburn Island	Australia	AU		-9.5	4527	63
BIW	-19.5833	127.6333	Billiluna	Billiluna	Australia	AU		-8.0	5700	1000
FLC	-34.9833	150.6	Falls Creek	Falls Creek	Australia	AU		-10.0		
CTN	-15.45	145.1833	Cooktown	Cooktown	Australia	AU		-10.0	5340	26
XTG	-28.0	143.8166	Thargomindah	Thargomindah	Australia	AU		+0.0		
WON	-18.6666	140.9166	Wondoola	Wondoola	Australia	AU		-10.0	4430	190
KNI	-33.7	117.55	Katanning	Katanning	Australia	AU		-8.0	5000	1000
SCG	-18.6333	144.55	Spring Creek	Spring Creek	Australia	AU		-10.0		
LTP	-19.2	144.3833	Lyndhurst	Lyndhurst	Australia	AU		-10.0	3600	1960
CUQ	-13.7833	143.1166	Coen	Coen	Australia	AU		-10.0	5700	532
GUH	-30.95	150.2333	Gunnedah	Gunnedah	Australia	AU		-10.0	5400	863
GTS	-26.9666	133.6166	Granites	Granites	Australia	AU		-9.5	3615	1106
FLS	-40.0833	148.0	Flinders Island	Flinders Island	Australia	AU		-10.0	5643	34
NLF	-9.5666	143.75	Darnley Island	Darnley Island	Australia	AU		-10.0		
CRJ	-31.9	132.3	Coorabie	Coorabie	Australia	AU		-9.5		
IKP	-16.25	141.5	Inkerman	Inkerman	Australia	AU		-10.0	4200	20
ENB	-30.0833	114.9833	Eneabba West	Eneabba West	Australia	AU		-8.0		
TYB	-29.4333	142.0166	Tibooburra	Tibooburra	Australia	AU		+0.0		
BQB	-33.6925	115.3952	Bussellton	Bussellton	Australia	AU		+8.0	5906	55
MKY	-21.1666	149.1833	Mackay	Mackay	Australia	AU		-10.0	6500	19
GYP	-26.2833	152.7	Gympie	Gympie	Australia	AU		-10.0	4600	260
RTS	-32.0	115.5333	Rottnest Island	Rottnest Island	Australia	AU		-8.0	4240	12
MVH	-30.7166	152.9166	Macksville	Macksville	Australia	AU		-10.0		
GOV	-12.1666	136.6749	Nhulunbuy	Gove	Australia	AU		-9.5	6750	172
ERB	-26.2666	132.1666	Ernabella	Ernabella	Australia	AU		-9.5	3840	2319
WKB	-36.3333	142.25	Warracknabeal	Warracknabeal	Australia	AU		-10.0	4500	397
WLA	-19.7666	120.65	Wallal	Wallal	Australia	AU		-8.0	5920	25
MQA	-19.8333	120.8333	Mandora	Mandora	Australia	AU		-8.0	4600	15
DBY	-27.1552	151.2672	Dalby	Dalby	Australia	AU		+10.0	4800	1133
BWQ	-29.9666	146.8166	Brewarrina	Brewarrina	Australia	AU		-10.0	4550	414
FIK	-25.5833	134.6	Finke	Finke	Australia	AU		-9.5	2805	911
WAN	-25.3666	141.9333	Waverney	Waverney	Australia	AU		-10.0	5840	550
AWP	-20.3333	137.25	Austral Downs	Austral Downs	Australia	AU		-10.0		
GYL	-16.6408	128.45	Argyle	Argyle	Australia	AU		-8.0	7540	522
CCL	-26.7833	150.6166	Chinchilla	Chinchilla	Australia	AU		-10.0	3497	1028
MQL	-34.2333	142.0833	Mildura	Mildura	Australia	AU		-10.0	4852	163
MSF	-22.6666	134.9166	Mount Swan	Mount Swan	Australia	AU		-9.5	4230	1700
CCW	-33.6666	136.9	Cowell	Cowell	Australia	AU		-9.5	4830	127
MHU	-37.1666	146.1666	Mount Hotham	Mount Hotham	Australia	AU		-10.0		
MIN	-32.8333	135.1333	Minnipa	Minnipa	Australia	AU		-9.5	4475	509
DRR	-25.6	140.25	Durrie	Durrie	Australia	AU		-10.0	3500	190
WHL	-38.6888	146.45	Welshpool	Welshpool	Australia	AU		-10.0		
KRB	-17.5	140.8666	Karumba	Karumba	Australia	AU		-10.0	4370	15
LFP	-14.9166	144.3333	Lakefield	Lakefield	Australia	AU		-10.0	2700	250
SQC	-31.2166	119.3166	Southern Cross	Southern Cross	Australia	AU		-8.0	4610	1164
YLG	-28.35	116.6666	Yalgoo	Yalgoo	Australia	AU		-8.0	4840	1023
FVL	-18.3333	128.0	Flora Valey	Flora Valley	Australia	AU		+0.0		
CUY	-27.45	117.9166	Cue	Cue	Australia	AU		-8.0	6500	1450
WYA	-33.05	137.5166	Whyalla	Whyalla	Australia	AU		-9.5	5530	41
MYI	-9.9333	144.0166	Murray Island	Murray Island	Australia	AU		-10.0		
HVB	-25.0	153.0	Hervey Bay	Hervey Bay	Australia	AU		+10.0	4855	60
RBC	-34.65	142.7833	Robinvale	Robinvale	Australia	AU		-10.0	2200	220
BMP	-20.7833	149.2333	Brampton Island	Brampton Island	Australia	AU		-10.0	2600	25
RTP	-15.6	141.8333	Rutland Plains	Rutland Plains	Australia	AU		-10.0	3600	50
CTR	-17.5833	131.0	Cattle Creek	Cattle Creek	Australia	AU		-9.5	3734	539
LEL	-12.2166	136.25	Lake Evella	Lake Evella	Australia	AU		-9.5	3600	250
GSN	-31.8666	138.2	Mount Gunson	Mount Gunson	Australia	AU		-9.5		
SIX	-32.5666	151.1666	Singleton	Singleton	Australia	AU		-10.0	4200	1250
DLV	-12.4166	130.3416	Delissaville	Delissaville	Australia	AU		-9.5	3790	112
MCY	-26.6033	153.0911	Maroochydore	Sunshine Coast	Australia	AU		+10.0	5500	15
BKP	-21.0333	138.25	Barkly Downs	Barkly Downs	Australia	AU		-10.0		
KGY	-26.5808	151.8411	Kingaroy	Kingaroy, Queensland	Australia	AU		+10.0	5249	1492
SXE	-38.0833	146.9666	Sale	Sale	Australia	AU		-10.0	5010	93
IFL	-17.5666	146.0333	Innisfail	Innisfail	Australia	AU		-10.0	4439	46
GTT	-18.4166	143.7833	Georgetown	Georgetown	Australia	AU		-10.0	3800	1030
ZNE	-23.4166	119.9333	Newman	Newman	Australia	AU		-8.0	6800	1724
LOA	-19.0833	139.9666	Lorraine	Lorraine	Australia	AU		-10.0	4900	200
GLY	-20.0833	119.6666	Goldsworthy	Goldsworthy	Australia	AU		-8.0	5500	430
SNH	-28.6333	151.9666	Stanthorpe	Stanthorpe	Australia	AU		-10.0	5600	2938
CDU	-34.0402	150.6872	Camden	Camden	Australia	AU		+10.0	4805	230
OKB	-25.0	153.2833	Fraser Island	Orchid Beach	Australia	AU		-10.0		
MUP	-25.85	131.6	Mulga Park	Mulga Park	Australia	AU		-9.5	3400	2005
COY	-21.8	117.7666	Coolawanyah	Coolawanyah	Australia	AU		-8.0	6250	1120
DRN	-28.5	148.2583	Dirranbandi	Dirranbandi	Australia	AU		-10.0	4000	563
DDI	-20.1666	148.1833	Daydream Is	Daydream Is	Australia	AU		-10.0		
MOO	-28.1333	140.2333	Moomba	Moomba	Australia	AU		-9.5	5643	144
LUT	-15.4333	144.8166	Laura Station	Laura Station	Australia	AU		-10.0		
CNC	-10.05	143.0666	Coconut Island	Coconut Island	Australia	AU		-10.0		
BEU	-24.3333	139.3666	Bedourie	Bedourie	Australia	AU		-10.0	3478	300
LSY	-28.8333	153.2666	Lismore	Lismore	Australia	AU		-10.0	3930	35
LWH	-18.6333	138.6333	Lawn Hill	Lawn Hill	Australia	AU		-10.0	4395	328
SHQ	-27.9519	153.4177	Southport	Southport	Australia	AU		-10.0		
